MB,Read Time (ns),Read Time / Number (ns)
1496,2324204,1553
1497,2287197,1527
1498,2242330,1496
1499,2347644,1566
1500,2292616,1528
1501,2444892,1628
1502,2480755,1651
1503,2334935,1553
1504,2292535,1524
1505,2352415,1563
1506,2336545,1551
1507,2316269,1537
1508,2363605,1567
1509,2485128,1646
1510,2330703,1543
1511,2399739,1588
1512,2371703,1568
1513,2345139,1549
1514,2291368,1513
1515,2305661,1521
1516,2430138,1602
1517,2310389,1522
1518,2303111,1517
1519,2405343,1583
1520,2338791,1538
1521,2361399,1552
1522,2322790,1526
1523,2340703,1536
1524,2275721,1493
1525,2385249,1564
1526,2334052,1529
1527,2315862,1516
1528,2350783,1538
1529,2322304,1518
1530,2277307,1488
1531,2297894,1500
1532,2282708,1490
1533,2282891,1489
1534,2281456,1487
1535,2305618,1502
1536,2406586,1566
1537,2386718,1552
1538,2301520,1496
1539,2417669,1570
1540,2311347,1500
1541,2329698,1511
1542,2312053,1499
1543,2296478,1488
1544,2308849,1495
1545,2313527,1497
1546,2299570,1487
1547,2715993,1755
1548,2322806,1500
1549,2335382,1507
1550,2323717,1499
1551,2347909,1513
1552,2318875,1494
1553,2353263,1515
1554,2293516,1475
1555,2409032,1549
1556,2322239,1492
1557,2332145,1497
1558,2357731,1513
1559,2322822,1489
1560,2297793,1472
1561,2309479,1479
1562,2300251,1472
1563,2329701,1490
1564,2309849,1476
1565,2448869,1564
1566,2267157,1447
1567,2339651,1493
1568,2326680,1483
1569,2345143,1494
1570,2321039,1478
1571,2322878,1478
1572,2318756,1475
1573,2352038,1495
1574,2342067,1487
1575,2493813,1583
1576,2309655,1465
1577,2348233,1489
1578,2307777,1462
1579,2361237,1495
1580,2318298,1467
1581,2377167,1503
1582,2352508,1487
1583,2388342,1508
1584,2388538,1507
1585,2402671,1515
1586,2297632,1448
1587,2354798,1483
1588,2375908,1496
1589,2315854,1457
1590,2332212,1466
1591,2324676,1461
1592,2445688,1536
1593,2357770,1480
1594,2297042,1441
1595,2393965,1500
1596,2281030,1429
1597,2372507,1485
1598,2284557,1429
1599,2379821,1488
1600,2348820,1468
1601,2485423,1552
1602,2319213,1447
1603,2363913,1474
1604,2306025,1437
1605,2404419,1498
1606,2324283,1447
1607,2328879,1449
1608,2354593,1464
1609,2378073,1477
1610,2297704,1427
1611,2345941,1456
1612,2324496,1441
1613,2620650,1624
1614,2363272,1464
1615,2373031,1469
1616,3181217,1968
1617,2418378,1495
1618,2321894,1435
1619,2444252,1509
1620,2296185,1417
1621,2319869,1431
1622,2351190,1449
1623,3707541,2284
1624,2321934,1429
1625,2361819,1453
1626,2363432,1453
1627,2466125,1515
1628,2408079,1479
1629,2323204,1426
1630,2290933,1405
1631,2341642,1435
1632,2339239,1433
1633,2366439,1449
1634,2318632,1418
1635,2502611,1530
1636,2373414,1450
1637,2340106,1429
1638,2355455,1438
1639,2333568,1423
1640,2559045,1560
1641,2361015,1438
1642,2324276,1415
1643,2393433,1456
1644,2398564,1458
1645,2502757,1521
1646,2410245,1464
1647,2312200,1403
1648,2323432,1409
1649,2428382,1472
1650,2310752,1400
1651,2417013,1463
1652,2318606,1403
1653,2448553,1481
1654,2337209,1413
1655,2333952,1410
1656,2345997,1416
1657,2391986,1443
1658,2329344,1404
1659,2364210,1425
1660,2386475,1437
1661,2396808,1442
1662,2405179,1447
1663,2428052,1460
1664,2339866,1406
1665,2353433,1413
1666,2343736,1406
1667,2373121,1423
1668,2300430,1379
1669,2338739,1401
1670,2322884,1390
1671,2498852,1495
1672,2363574,1413
1673,2351563,1405
1674,2365913,1413
1675,2376937,1419
1676,2317208,1382
1677,2354600,1404
1678,2460378,1466
1679,2365240,1408
1680,2430230,1446
1681,2480378,1475
1682,2368304,1408
1683,2402119,1427
1684,2399606,1424
1685,2401567,1425
1686,2383114,1413
1687,2350359,1393
1688,2353827,1394
1689,2461394,1457
1690,2333140,1380
1691,2361436,1396
1692,2469950,1459
1693,2436270,1439
1694,2356550,1391
1695,2672144,1576
1696,2944724,1736
1697,2465923,1453
1698,2401103,1414
1699,2397502,1411
1700,2353915,1384
1701,2342741,1377
1702,2355227,1383
1703,2382674,1399
1704,2346723,1377
1705,2419436,1419
1706,2404081,1409
1707,2373131,1390
1708,2346231,1373
1709,2444748,1430
1710,2348348,1373
1711,2385885,1394
1712,2366402,1382
1713,2391991,1396
1714,2308107,1346
1715,2385193,1390
1716,2343012,1365
1717,2365505,1377
1718,2353138,1369
1719,2351753,1368
1720,2331807,1355
1721,2401941,1395
1722,2346299,1362
1723,2406143,1396
1724,2348786,1362
1725,2378996,1379
1726,2344796,1358
1727,2366046,1370
1728,2389951,1383
1729,2479379,1433
1730,2334112,1349
1731,2390834,1381
1732,2395515,1383
1733,2414821,1393
1734,2358088,1359
1735,2546141,1467
1736,2360637,1359
1737,2427345,1397
1738,2362668,1359
1739,2382968,1370
1740,2358909,1355
1741,2407116,1382
1742,2350520,1349
1743,2382474,1366
1744,2385933,1368
1745,2375348,1361
1746,2366327,1355
1747,2381081,1362
1748,2406748,1376
1749,2354472,1346
1750,2361113,1349
1751,2379398,1358
1752,2352063,1342
1753,2375293,1354
1754,2327266,1326
1755,2358810,1344
1756,2335823,1330
1757,2409992,1371
1758,2430675,1382
1759,2415132,1373
1760,2365952,1344
1761,2456514,1394
1762,2339791,1327
1763,2349669,1332
1764,2354193,1334
1765,2357522,1335
1766,2344118,1327
1767,2420606,1369
1768,2378119,1345
1769,2379865,1345
1770,2348589,1326
1771,2374033,1340
1772,2341338,1321
1773,2344349,1322
1774,2345057,1321
1775,2543908,1433
1776,2383424,1342
1777,2375127,1336
1778,2344263,1318
1779,2397534,1347
1780,2364136,1328
1781,2360800,1325
1782,2356237,1322
1783,2343034,1314
1784,2358626,1322
1785,2384149,1335
1786,2405422,1346
1787,2421612,1355
1788,2391638,1337
1789,2424029,1354
1790,2375146,1326
1791,2397894,1338
1792,2430057,1356
1793,2363619,1318
1794,2365231,1318
1795,2463126,1372
1796,2369770,1319
1797,2457132,1367
1798,2393753,1331
1799,2376915,1321
1800,2333390,1296
1801,2452948,1361
1802,2724920,1512
1803,2371223,1315
1804,2376814,1317
1805,2386664,1322
1806,2382945,1319
1807,2364856,1308
1808,2813014,1555
1809,2711363,1498
1810,2372754,1310
1811,2379166,1313
1812,2353766,1298
1813,2599766,1433
1814,2378501,1311
1815,2486006,1369
1816,2358059,1298
1817,2558682,1408
1818,2378070,1308
1819,2400161,1319
1820,2366923,1300
1821,2423719,1330
1822,2407568,1321
1823,2377826,1304
1824,2382993,1306
1825,2344006,1284
1826,2402234,1315
1827,2443599,1337
1828,2338460,1279
1829,2390086,1306
1830,2345764,1281
1831,2365957,1292
1832,2321370,1267
1833,2358980,1286
1834,2380221,1297
1835,2420677,1319
1836,2345006,1277
1837,2450843,1334
1838,2368263,1288
1839,2410001,1310
1840,2439619,1325
1841,2493340,1354
1842,2337713,1269
1843,2411915,1308
1844,2392693,1297
1845,2379891,1289
1846,2427445,1314
1847,2444006,1323
1848,2533704,1371
1849,2370463,1282
1850,2371341,1281
1851,2392933,1292
1852,2388645,1289
1853,2425605,1309
1854,2371456,1279
1855,2370666,1277
1856,2405806,1296
1857,2414559,1300
1858,2396389,1289
1859,2484030,1336
1860,2404832,1292
1861,2442140,1312
1862,2356623,1265
1863,2461481,1321
1864,2364066,1268
1865,2376695,1274
1866,2424010,1299
1867,2412012,1291
1868,2435973,1304
1869,2449060,1310
1870,2361582,1262
1871,2386161,1275
1872,2406090,1285
1873,2469092,1318
1874,2435644,1299
1875,2451163,1307
1876,2382900,1270
1877,2353702,1253
1878,2502824,1332
1879,2416354,1285
1880,2351928,1251
1881,2450227,1302
1882,2458412,1306
1883,2423792,1287
1884,2412389,1280
1885,2424792,1286
1886,2396126,1270
1887,2705543,1433
1888,2376754,1258
1889,2557705,1353
1890,2420781,1280
1891,2435592,1287
1892,2416491,1277
1893,2775055,1465
1894,2383019,1258
1895,2415066,1274
1896,2397235,1264
1897,2414153,1272
1898,2359074,1242
1899,2405305,1266
1900,2433296,1280
1901,2374823,1249
1902,2463347,1295
1903,2405967,1264
1904,2443259,1283
1905,2389378,1254
1906,2406131,1262
1907,2492263,1306
1908,2433921,1275
1909,2530133,1325
1910,2406939,1260
1911,2377465,1244
1912,2388962,1249
1913,2417966,1263
1914,2433717,1271
1915,2473540,1291
1916,2423524,1264
1917,2636844,1375
1918,2365674,1233
1919,2452969,1278
1920,2433247,1267
1921,2404108,1251
1922,2415132,1256
1923,2396469,1246
1924,2378291,1236
1925,2444354,1269
1926,2380049,1235
1927,2442953,1267
1928,2385548,1237
1929,2411910,1250
1930,2419074,1253
1931,2439584,1263
1932,2496616,1292
1933,2513288,1300
1934,2399741,1240
1935,2447005,1264
1936,2382062,1230
1937,2425323,1252
1938,2400695,1238
1939,2449480,1263
1940,2397794,1235
1941,2470685,1272
1942,2397131,1234
1943,2471088,1271
1944,2392888,1230
1945,2436703,1252
1946,2560276,1315
1947,2696606,1385
1948,2410507,1237
1949,2574502,1320
1950,2367940,1214
1951,2498394,1280
1952,2385883,1222
1953,2427281,1242
1954,2454735,1256
1955,2396685,1225
1956,2390184,1221
1957,2454126,1254
1958,2477352,1265
1959,2483413,1267
1960,2413293,1231
1961,2385553,1216
1962,2416449,1231
1963,2448301,1247
1964,2469370,1257
1965,2491591,1267
1966,2429020,1235
1967,2475625,1258
1968,2437818,1238
1969,2406327,1222
1970,2492851,1265
1971,2432843,1234
1972,2425207,1229
1973,2441119,1237
1974,2390701,1211
1975,2548801,1290
1976,2379911,1204
1977,2502684,1265
1978,2409343,1218
1979,2434080,1229
1980,2389140,1206
1981,2410586,1216
1982,2392052,1206
1983,2430567,1225
1984,2437821,1228
1985,2445076,1231
1986,2412573,1214
1987,2456433,1236
1988,2480429,1247
1989,2473731,1243
1990,2457537,1234
1991,2413995,1212
1992,2399068,1204
1993,2446520,1227
1994,2406410,1206
1995,2451297,1228
1996,2405687,1205
1997,2462240,1232
1998,2396903,1199
1999,2442387,1221
2000,2403357,1201
2001,2412891,1205
2002,2386219,1191
2003,2478359,1237
2004,2423161,1209
2005,2425291,1209
2006,2404928,1198
2007,2438240,1214
2008,2402247,1196
2009,2441055,1215
2010,3193782,1588
2011,2420018,1203
2012,2402993,1194
2013,2471202,1227
2014,2442163,1212
2015,2498366,1239
2016,2422985,1201
2017,2593475,1285
2018,2424930,1201
2019,2451139,1214
2020,2405542,1190
2021,2452785,1213
2022,2418074,1195
2023,2463779,1217
2024,2456245,1213
2025,2464044,1216
2026,2419116,1194
2027,2431979,1199
2028,2398729,1182
2029,2459605,1212
2030,2413953,1189
2031,2414262,1188
2032,2398777,1180
2033,2461731,1210
2034,2390044,1175
2035,2627251,1291
2036,2432577,1194
2037,2420767,1188
2038,2384138,1169
2039,2467636,1210
2040,2443610,1197
2041,2443086,1197
2042,2468127,1208
2043,2459094,1203
2044,2401389,1174
2045,2500628,1222
2046,2417340,1181
2047,2418237,1181
