MB,Read Time (ns),Read Time / Number (ns)
1496,2307003,1542
1497,2760566,1844
1498,2321216,1549
1499,2300446,1534
1500,2360924,1573
1501,2259599,1505
1502,2395205,1594
1503,2295046,1526
1504,2340231,1556
1505,2359789,1567
1506,2322318,1542
1507,2371030,1573
1508,2312021,1533
1509,2327291,1542
1510,2349060,1555
1511,2313148,1530
1512,2314949,1531
1513,2306530,1524
1514,2331591,1540
1515,2394914,1580
1516,2399930,1583
1517,2333561,1538
1518,2316868,1526
1519,2297138,1512
1520,2586481,1701
1521,2360009,1551
1522,2330447,1531
1523,2297366,1508
1524,2803578,1839
1525,2275669,1492
1526,2291819,1501
1527,2355156,1542
1528,2374430,1553
1529,2378166,1555
1530,2388802,1561
1531,2402510,1569
1532,2320207,1514
1533,2313417,1509
1534,2355589,1535
1535,2369927,1543
1536,2533489,1649
1537,2332541,1517
1538,2330274,1515
1539,2353213,1529
1540,2394023,1554
1541,2296696,1490
1542,2360585,1530
1543,2271770,1472
1544,2405159,1557
1545,2340718,1515
1546,2382041,1540
1547,2313235,1495
1548,2493279,1610
1549,2311255,1492
1550,2310312,1490
1551,2331243,1503
1552,2528235,1629
1553,3205257,2063
1554,2351213,1513
1555,2320423,1492
1556,2386283,1533
1557,2305546,1480
1558,3140559,2015
1559,2292223,1470
1560,2602814,1668
1561,2282704,1462
1562,2341833,1499
1563,2309506,1477
1564,2305994,1474
1565,2302992,1471
1566,2328315,1486
1567,2442035,1558
1568,2330562,1486
1569,2476047,1578
1570,2345430,1493
1571,2311178,1471
1572,2387503,1518
1573,2267595,1441
1574,2367780,1504
1575,2273734,1443
1576,2392297,1517
1577,2319935,1471
1578,2321798,1471
1579,2696244,1707
1580,2381302,1507
1581,2294119,1451
1582,2323157,1468
1583,2490444,1573
1584,2374523,1499
1585,2288945,1444
1586,2424857,1528
1587,2270114,1430
1588,2313368,1456
1589,2304023,1449
1590,2631832,1655
1591,2339671,1470
1592,2552281,1603
1593,2319985,1456
1594,2365412,1483
1595,2381567,1493
1596,2366262,1482
1597,2313197,1448
1598,2409579,1507
1599,2449318,1531
1600,2443189,1526
1601,2362691,1475
1602,2352391,1468
1603,2338336,1458
1604,2663561,1660
1605,2305959,1436
1606,2322538,1446
1607,2305268,1434
1608,2600070,1616
1609,2282605,1418
1610,2359499,1465
1611,2341637,1453
1612,2420993,1501
1613,2320880,1438
1614,2378700,1473
1615,2349625,1454
1616,2549166,1577
1617,2358881,1458
1618,2519631,1557
1619,2299213,1420
1620,2350876,1451
1621,2437430,1503
1622,2342374,1444
1623,2297294,1415
1624,2377223,1463
1625,2319059,1427
1626,2398216,1474
1627,2316699,1423
1628,2352698,1445
1629,2311590,1419
1630,2334605,1432
1631,2390560,1465
1632,2373838,1454
1633,2403905,1472
1634,2354701,1441
1635,2338938,1430
1636,2317070,1416
1637,2315862,1414
1638,2494391,1522
1639,2304944,1406
1640,2372808,1446
1641,2311343,1408
1642,2424994,1476
1643,2296558,1397
1644,2379581,1447
1645,2364952,1437
1646,2380814,1446
1647,2335191,1417
1648,2523691,1531
1649,2286369,1386
1650,2362164,1431
1651,2312318,1400
1652,2392563,1448
1653,2296669,1389
1654,2366562,1430
1655,2316259,1399
1656,2376029,1434
1657,2361137,1424
1658,2386684,1439
1659,2352142,1417
1660,2529554,1523
1661,2344042,1411
1662,2353162,1415
1663,2319064,1394
1664,2369438,1423
1665,2334254,1401
1666,2404466,1443
1667,2418574,1450
1668,2404789,1441
1669,2345151,1405
1670,2377123,1423
1671,2330288,1394
1672,2491320,1490
1673,2375006,1419
1674,2358690,1409
1675,2386936,1425
1676,2453224,1463
1677,2304817,1374
1678,2326531,1386
1679,2322607,1383
1680,2402103,1429
1681,2316532,1378
1682,2357242,1401
1683,2289594,1360
1684,2379664,1413
1685,2326207,1380
1686,2604760,1544
1687,2335321,1384
1688,2368707,1403
1689,2323050,1375
1690,2341173,1385
1691,2329864,1377
1692,2326800,1375
1693,2317567,1368
1694,3417391,2017
1695,2378850,1403
1696,2621683,1545
1697,2370784,1397
1698,2423969,1427
1699,2367202,1393
1700,2379450,1399
1701,2353861,1383
1702,2359528,1386
1703,2354205,1382
1704,2358494,1384
1705,2415905,1416
1706,2356741,1381
1707,2366770,1386
1708,2386508,1397
1709,2313085,1353
1710,2382944,1393
1711,2425928,1417
1712,2350611,1373
1713,2357490,1376
1714,2379191,1388
1715,2338626,1363
1716,2426862,1414
1717,2323037,1352
1718,2337563,1360
1719,2322070,1350
1720,2390564,1389
1721,2406657,1398
1722,2369846,1376
1723,2354254,1366
1724,2346341,1360
1725,2321411,1345
1726,2359822,1367
1727,2363581,1368
1728,2450396,1418
1729,2419021,1399
1730,2378769,1375
1731,2391725,1381
1732,2365445,1365
1733,2400167,1384
1734,2339012,1348
1735,2370990,1366
1736,2389325,1376
1737,2368213,1363
1738,2345749,1349
1739,2356583,1355
1740,2527688,1452
1741,2330961,1338
1742,2352146,1350
1743,2402134,1378
1744,2341212,1342
1745,2327632,1333
1746,2359129,1351
1747,2390675,1368
1748,2395030,1370
1749,2400923,1372
1750,2375639,1357
1751,2391857,1365
1752,2347659,1339
1753,2394170,1365
1754,2413747,1376
1755,2395509,1364
1756,2323245,1323
1757,2386669,1358
1758,2396359,1363
1759,2397408,1362
1760,2382063,1353
1761,2386645,1355
1762,2383581,1352
1763,2353930,1335
1764,2342874,1328
1765,2400750,1360
1766,2371457,1342
1767,2336808,1322
1768,2418014,1367
1769,2378341,1344
1770,2397296,1354
1771,2364834,1335
1772,2371548,1338
1773,2355779,1328
1774,2371905,1337
1775,2377599,1339
1776,2397479,1349
1777,2363061,1329
1778,2425295,1364
1779,2370209,1332
1780,2751845,1545
1781,2354175,1321
1782,2393187,1342
1783,2395286,1343
1784,2398863,1344
1785,2375697,1330
1786,2350338,1315
1787,2396245,1340
1788,2402386,1343
1789,2431705,1359
1790,2419463,1351
1791,2360205,1317
1792,2464324,1375
1793,2390769,1333
1794,2423827,1351
1795,2406982,1340
1796,2385506,1328
1797,2427209,1350
1798,2374330,1320
1799,2375894,1320
1800,2355274,1308
1801,2476394,1375
1802,2437481,1352
1803,2397731,1329
1804,2420992,1342
1805,2390443,1324
1806,2346496,1299
1807,2364141,1308
1808,2455566,1358
1809,2400438,1326
1810,2415048,1334
1811,2369307,1308
1812,2376934,1311
1813,2370645,1307
1814,2392347,1318
1815,2403142,1324
1816,2392184,1317
1817,2369236,1303
1818,2467938,1357
1819,2400243,1319
1820,2629645,1444
1821,2411150,1324
1822,2434240,1336
1823,2464031,1351
1824,2369576,1299
1825,2339303,1281
1826,2404053,1316
1827,3345166,1830
1828,2334207,1276
1829,2734046,1494
1830,2412672,1318
1831,2383242,1301
1832,2474924,1350
1833,2402743,1310
1834,2374603,1294
1835,2391700,1303
1836,2365847,1288
1837,2349028,1278
1838,2424445,1319
1839,2448950,1331
1840,2471859,1343
1841,2401608,1304
1842,2441473,1325
1843,2402828,1303
1844,2404960,1304
1845,2400930,1301
1846,2504778,1356
1847,2372341,1284
1848,2372035,1283
1849,2374520,1284
1850,2494879,1348
1851,2353145,1271
1852,2458195,1327
1853,2423973,1308
1854,2436218,1314
1855,2357186,1270
1856,2383782,1284
1857,2491054,1341
1858,2397595,1290
1859,2323124,1249
1860,2449270,1316
1861,2448374,1315
1862,2346167,1260
1863,2365892,1269
1864,2626541,1409
1865,2441629,1309
1866,2510362,1345
1867,2385682,1277
1868,2391954,1280
1869,2390709,1279
1870,2433712,1301
1871,2381520,1272
1872,2410728,1287
1873,2386892,1274
1874,2462340,1313
1875,2365082,1261
1876,2457350,1309
1877,2474276,1318
1878,2470197,1315
1879,2403599,1279
1880,2435784,1295
1881,2355613,1252
1882,2402948,1276
1883,2394329,1271
1884,2393498,1270
1885,2425446,1286
1886,2551129,1352
1887,2358882,1250
1888,2610231,1382
1889,2343029,1240
1890,2547632,1347
1891,2360856,1248
1892,2469003,1304
1893,2504054,1322
1894,2466299,1302
1895,2428485,1281
1896,2367201,1248
1897,2372210,1250
1898,2430573,1280
1899,2435700,1282
1900,2451701,1290
1901,2386554,1255
1902,2425433,1275
1903,2397577,1259
1904,2419916,1270
1905,2413237,1266
1906,2548502,1337
1907,2406038,1261
1908,2431484,1274
1909,2427990,1271
1910,2500506,1309
1911,2404137,1258
1912,2408755,1259
1913,2376681,1242
1914,2425427,1267
1915,2375029,1240
1916,2448955,1278
1917,2441562,1273
1918,2455483,1280
1919,2546141,1326
1920,2517317,1311
1921,2385909,1242
1922,2435842,1267
1923,2422050,1259
1924,2448655,1272
1925,2455768,1275
1926,2452552,1273
1927,2388245,1239
1928,2413679,1251
1929,2445934,1267
1930,2435876,1262
1931,2425636,1256
1932,2377898,1230
1933,2436667,1260
1934,2396883,1239
1935,2471164,1277
1936,2376614,1227
1937,2400634,1239
1938,2492738,1286
1939,2382957,1228
1940,2506223,1291
1941,2377527,1224
1942,2483868,1279
1943,2381909,1225
1944,2446176,1258
1945,2384911,1226
1946,2573862,1322
1947,2405642,1235
1948,2509970,1288
1949,2401282,1232
1950,2417295,1239
1951,2406886,1233
1952,2518157,1290
1953,2417772,1237
1954,2472173,1265
1955,2378777,1216
1956,2439562,1247
1957,2459288,1256
1958,2398561,1225
1959,2415547,1233
1960,2470803,1260
1961,2472273,1260
1962,2471150,1259
1963,2591950,1320
1964,2451150,1248
1965,2416011,1229
1966,2416032,1228
1967,2386508,1213
1968,2492875,1266
1969,2422653,1230
1970,2453052,1245
1971,2404963,1220
1972,2455698,1245
1973,2408889,1220
1974,2407720,1219
1975,2413438,1221
1976,2779913,1406
1977,2398359,1213
1978,2420323,1223
1979,2394338,1209
1980,2485784,1255
1981,2373741,1198
1982,2455431,1238
1983,2403550,1212
1984,2469981,1244
1985,2387324,1202
1986,2414518,1215
1987,2419446,1217
1988,2471540,1243
1989,2411693,1212
1990,2536109,1274
1991,2405280,1208
1992,2466291,1238
1993,2403326,1205
1994,2433270,1220
1995,2403302,1204
1996,2468046,1236
1997,2503837,1253
1998,2778850,1390
1999,2387532,1194
2000,2477975,1238
2001,2373732,1186
2002,2539394,1268
2003,2396474,1196
2004,2448705,1221
2005,2414841,1204
2006,2446982,1219
2007,2412113,1201
2008,2485764,1237
2009,2433254,1211
2010,2491699,1239
2011,2429226,1207
2012,2459351,1222
2013,2443496,1213
2014,2430206,1206
2015,2446070,1213
2016,2468990,1224
2017,2424407,1201
2018,2391715,1185
2019,2400806,1189
2020,2466058,1220
2021,3085789,1526
2022,2454313,1213
2023,2442695,1207
2024,2512026,1241
2025,2413066,1191
2026,2412327,1190
2027,2459403,1213
2028,2480995,1223
2029,2440237,1202
2030,2456030,1209
2031,2440837,1201
2032,2449269,1205
2033,2383957,1172
2034,2473133,1215
2035,2422030,1190
2036,2426523,1191
2037,2437051,1196
2038,2440198,1197
2039,2439303,1196
2040,2473617,1212
2041,2661405,1303
2042,2495532,1222
2043,2472314,1210
2044,2480945,1213
2045,2412881,1179
2046,2506872,1225
2047,2449845,1196
