KB,Read Time (ns),Read Time / Number (ns)
1207,3630012,3007
1208,3580578,2964
1209,3622796,2996
1210,3577586,2956
1211,3570750,2948
1212,3581424,2954
1213,3679624,3033
1214,3569142,2939
1215,3657829,3010
1216,3559015,2926
1217,3619348,2973
1218,3654528,3000
1219,3627303,2975
1220,3563033,2920
1221,3623597,2967
1222,3601418,2947
1223,3626352,2965
1224,3688220,3013
1225,3715597,3033
1226,3604005,2939
1227,3635274,2962
1228,3614494,2943
1229,3722730,3029
1230,3777991,3071
1231,3679311,2988
1232,3623440,2941
1233,3653832,2963
1234,3666596,2971
1235,3704789,2999
1236,3746152,3030
1237,3656903,2956
1238,3624335,2927
1239,3671927,2963
1240,3708721,2990
1241,3753125,3024
1242,3649511,2938
1243,3710781,2985
1244,3710889,2983
1245,3692636,2965
1246,3708381,2976
1247,3676281,2948
1248,3677368,2946
1249,3725691,2982
1250,3736746,2989
1251,3710763,2966
1252,3719961,2971
1253,3779665,3016
1254,3712066,2960
1255,3767314,3001
1256,3732726,2971
1257,3733290,2970
1258,3672637,2919
1259,3745933,2975
1260,3857862,3061
1261,3754686,2977
1262,3684182,2919
1263,3877754,3070
1264,3727064,2948
1265,3842998,3037
1266,3682065,2908
1267,3821549,3016
1268,3761287,2966
1269,3902009,3074
1270,3767034,2966
1271,3835368,3017
1272,3762433,2957
1273,3788795,2976
1274,3756382,2948
1275,3798884,2979
1276,3804610,2981
1277,4070872,3187
1278,3791829,2967
1279,3813460,2981
1280,3754560,2933
1281,3861219,3014
1282,3763930,2935
1283,3807358,2967
1284,3805335,2963
1285,3948498,3072
1286,3797393,2952
1287,3814283,2963
1288,3765654,2923
1289,3895050,3021
1290,3807850,2951
1291,3855369,2986
1292,3861940,2989
1293,3806769,2944
1294,3873721,2993
1295,3885364,3000
1296,3784469,2920
1297,3862904,2978
1298,3895773,3001
1299,3937992,3031
1300,3849185,2960
1301,3830331,2944
1302,3858302,2963
1303,3911805,3002
1304,3832894,2939
1305,3840291,2942
1306,3849546,2947
1307,4473925,3423
1308,3876919,2964
1309,3793257,2897
1310,3856084,2943
1311,3858301,2943
1312,3887237,2962
1313,3932767,2995
1314,3913525,2978
1315,3884968,2954
1316,3868337,2939
1317,3933167,2986
1318,3888902,2950
1319,3977194,3015
1320,3872780,2933
1321,3919890,2967
1322,3919061,2964
1323,3931330,2971
1324,3953823,2986
1325,3905617,2947
1326,3908263,2947
1327,3977538,2997
1328,3900408,2937
1329,4032113,3033
1330,3861433,2903
1331,3948582,2966
1332,3916583,2940
1333,4002428,3002
1334,4004400,3001
1335,4000591,2996
1336,3943146,2951
1337,3983890,2979
1338,3941491,2945
1339,4034898,3013
1340,3955787,2952
1341,4078249,3041
1342,3975141,2962
1343,3992141,2972
1344,4073750,3031
1345,4072309,3027
1346,4023235,2989
1347,4005701,2973
1348,3965771,2941
1349,4038373,2993
1350,4056286,3004
1351,4081546,3021
1352,4022083,2974
1353,4059282,3000
1354,3997667,2952
1355,4078140,3009
1356,4062725,2996
1357,4009069,2954
1358,4069358,2996
1359,4069742,2994
1360,4045105,2974
1361,4052911,2977
1362,3979756,2921
1363,4064769,2982
1364,4019411,2946
1365,4140975,3033
1366,4060675,2972
1367,4058081,2968
1368,4036830,2950
1369,4091723,2988
1370,4044735,2952
1371,4103285,2992
1372,4072233,2968
1373,4078473,2970
1374,4050184,2947
1375,4090455,2974
1376,4084141,2968
1377,5067110,3679
1378,4041689,2933
1379,4752969,3446
1380,4155854,3011
1381,4157926,3010
1382,4078616,2951
1383,4123078,2981
1384,4112280,2971
1385,4214021,3042
1386,4105130,2961
1387,4176798,3011
1388,4079628,2939
1389,4121521,2967
1390,4125157,2967
1391,4168414,2996
1392,4095524,2942
1393,4223493,3031
1394,4180160,2998
1395,4133439,2963
1396,4157765,2978
1397,4176986,2989
1398,4095975,2929
1399,4197478,3000
1400,4182958,2987
1401,4168940,2975
1402,4154960,2963
1403,4183718,2981
1404,4178877,2976
1405,4255985,3029
1406,4137790,2942
1407,4293710,3051
1408,4148069,2946
1409,4205556,2984
1410,4144677,2939
1411,4210476,2984
1412,4178141,2959
1413,4237709,2999
1414,4179584,2955
1415,4228229,2988
1416,4154583,2934
1417,4208350,2969
1418,4207253,2967
1419,4247591,2993
1420,4215102,2968
1421,4354243,3064
1422,4201277,2954
1423,4215176,2962
1424,4224295,2966
1425,4264104,2992
1426,4218637,2958
1427,4259857,2985
1428,4229177,2961
1429,4244351,2970
1430,4189830,2929
1431,4265354,2980
1432,4209632,2939
1433,4248862,2965
1434,4249894,2963
1435,4291873,2990
1436,4229988,2945
1437,4260126,2964
1438,4239017,2947
1439,4277701,2972
1440,4300092,2986
1441,4270207,2963
1442,4293855,2977
1443,4310692,2987
1444,4266641,2954
1445,4298631,2974
1446,4263157,2948
1447,4276870,2955
1448,4232993,2923
1449,4903477,3384
1450,4277555,2950
1451,4310950,2971
1452,4265557,2937
1453,4298087,2958
1454,4297542,2955
1455,4333216,2978
1456,4245611,2915
1457,4363903,2995
1458,4332711,2971
1459,4355236,2985
1460,4350372,2979
1461,4386206,3002
1462,4299121,2940
1463,4374375,2990
1464,4364913,2981
1465,4417360,3015
1466,4337333,2958
1467,4403283,3001
1468,4312362,2937
1469,4392292,2989
1470,4337896,2950
1471,4390833,2984
1472,4356827,2959
1473,4413062,2995
1474,4345796,2948
1475,4420296,2996
1476,4333733,2936
1477,4505148,3050
1478,4391867,2971
1479,4455446,3012
1480,4444051,3002
1481,4483888,3027
1482,4392919,2964
1483,4436519,2991
1484,4376770,2949
1485,4426399,2980
1486,4397467,2959
1487,4452863,2994
1488,4352737,2925
1489,4433481,2977
1490,4363305,2928
1491,4415776,2961
1492,4458182,2988
1493,4468661,2993
1494,4450722,2979
1495,4485614,3000
1496,4423208,2956
1497,4537630,3031
1498,4448337,2969
1499,4495773,2999
1500,4452996,2968
1501,4470007,2978
1502,4478309,2981
1503,4546554,3024
1504,4426583,2943
1505,4483730,2979
1506,4467799,2966
1507,4534818,3009
1508,4426529,2935
1509,4513593,2991
1510,4513854,2989
1511,4523746,2993
1512,4496254,2973
1513,4517262,2985
1514,4482947,2960
1515,4520671,2983
1516,4509858,2974
1517,4877808,3215
1518,4481048,2951
1519,4553105,2997
1520,4458219,2933
1521,4523625,2974
1522,4493916,2952
1523,4561796,2995
1524,4540311,2979
